fase,Entrada_data,Admissão_data,Anúncio_data,Baixacomissãoparadiscussão_data,Apreciação_data,Votaçãonageneralidade_data,Baixacomissãoespecialidade_data,Votaçãofinalglobal_data,iniNr,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniEventos,iniAutorDeputados,iniAutorGruposParlamentares,idCadastro,nome,GP,depCPDes,Publicação_data,EnvioàComissãoparafixaçãodaRedaçãofinal_data,peticoes,VotaçãoDeliberação_data,ResoluçãoPublicaçãoDAR_data,EnvioINCM_data,ResoluçãodaARPublicaçãoDR_data,Retiradadainiciativa_data,iniObs,iniTextoSubstCampo,iniAnexos,Baixacomissãodistribuiçãoinicialgeneralidade_data,Discussãogeneralidade_data,Requerimento_data,DecretoPublicação_data,Envioparapromulgação_data,Promulgação_data,Referenda_data,LeiPublicaçãoDR_data,AudiçãopromovidapeloPARparaaALRAA_data,AudiçãopromovidapeloPARparaaALRAM_data,AudiçãopromovidapeloPARparaoGovernodaRAA_data,AudiçãopromovidapeloPARparaoGovernodaRAM_data,ParecerdaALRAM_data,ParecerdoGovernodaRAA_data,ParecerdaALRAA_data,PublicaçãoemSeparata_data,ParecerdoGovernodaRAM_data,NovaaudiçãopromovidapeloPARparaoGovernodaRAA_data,RequerimentoBaixaComissãosemVotaçãoGeneralidade_data,Novaapreciaçãocomissãogeneralidade_data,iniciativasOriginadas,DeliberaçãoPublicaçãoDAR_data,AdmissãoPropostadeAlteração_data,ApreciaçãodeDecretoLei_data,Votaçãonaespecialidade_data,VetoReceção_data,VetoLeitura_data,VetoPublicação_data,AdmissãoPropostadeAlteraçãodecreto_data,Reapreciaçãododecreto_data,Votaçãonovodecreto_data,Decreto2ªversãoPublicação_data,Envioparapromulgação2ªversão_data,Promulgação2ªversão_data,Referenda2ªversão_data,EnvioINCM2ªversão_data,Requerimentodispensaredaçãofinal_data,leg
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7346,Pedro Correia,CH,Santarém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7345,Pedro dos Santos Frazão,CH,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7391,Pedro Pessanha,CH,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7336,Pedro Pinto,CH,Faro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,8898,Pedro Tavares,CH,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,9007,Raul Melo,CH,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,8918,Ricardo Dias Pinto,CH,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,9543,Ricardo Lopes Reis,CH,Setúbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7883,Ricardo Moreira,CH,Faro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7390,Rita Matias,CH,Setúbal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7363,Rodrigo Alves Taxa,CH,Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7344,Rui Afonso,CH,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,8951,Rui Cardoso,CH,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,5693,Rui Cristina,CH,Beja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7342,Rui Paulo Sousa,CH,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7373,Sandra Ribeiro,CH,Faro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,8091,Sónia Monteiro,CH,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Votaçãonageneralidade,2025-08-28,2025-09-09,2025-09-10,2025-09-09,2025-09-18,2025-09-19,,,251,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a reflorestação de Portugal nas áreas ardidas, privilegiando as espécies autóctones ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325978596a64694e6a49304c5451784f4463744e446b354d433035596a566c4c544e685a6a5a694d544135597a677a5a43356b62324e34&fich=f1b7b624-4187-4990-9b5e-3af6b109c83d.docx&Inline=true,315499,,,,,7369,Vanessa Barata,CH,Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-09-16,2025-09-18,2025-09-19,2025-09-18,2025-10-16,2025-10-16,2025-10-16,,294,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à revisão estruturada e abrangente da carreira da Inspeção-Geral da Educação e Ciência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49354e5459775a5455354c575a6b4e4745744e446c6b5a4330344f546b344c5455324d544d78596a45784d6a6b325953356b62324e34&fich=29560e59-fd4a-49dd-8998-56131b11296a.docx&Inline=true,315591,,,,,5600,Eurico Brilhante Dias,PS,Leiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-09-16,2025-09-18,2025-09-19,2025-09-18,2025-10-16,2025-10-16,2025-10-16,,294,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à revisão estruturada e abrangente da carreira da Inspeção-Geral da Educação e Ciência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49354e5459775a5455354c575a6b4e4745744e446c6b5a4330344f546b344c5455324d544d78596a45784d6a6b325953356b62324e34&fich=29560e59-fd4a-49dd-8998-56131b11296a.docx&Inline=true,315591,,,,,469,Porfírio Silva,PS,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-09-16,2025-09-18,2025-09-19,2025-09-18,2025-10-16,2025-10-16,2025-10-16,,294,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à revisão estruturada e abrangente da carreira da Inspeção-Geral da Educação e Ciência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49354e5459775a5455354c575a6b4e4745744e446c6b5a4330344f546b344c5455324d544d78596a45784d6a6b325953356b62324e34&fich=29560e59-fd4a-49dd-8998-56131b11296a.docx&Inline=true,315591,,,,,9194,Aida Carvalho,PS,Guarda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-09-16,2025-09-18,2025-09-19,2025-09-18,2025-10-16,2025-10-16,2025-10-16,,294,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à revisão estruturada e abrangente da carreira da Inspeção-Geral da Educação e Ciência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49354e5459775a5455354c575a6b4e4745744e446c6b5a4330344f546b344c5455324d544d78596a45784d6a6b325953356b62324e34&fich=29560e59-fd4a-49dd-8998-56131b11296a.docx&Inline=true,315591,,,,,8986,Sofia Canha,PS,Madeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-09-16,2025-09-18,2025-09-19,2025-09-18,2025-10-16,2025-10-16,2025-10-16,,294,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à revisão estruturada e abrangente da carreira da Inspeção-Geral da Educação e Ciência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49354e5459775a5455354c575a6b4e4745744e446c6b5a4330344f546b344c5455324d544d78596a45784d6a6b325953356b62324e34&fich=29560e59-fd4a-49dd-8998-56131b11296a.docx&Inline=true,315591,,,,,5610,Rosa Isabel Cruz,PS,Coimbra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Baixacomissãoespecialidade,2025-09-16,2025-09-18,2025-09-19,2025-09-18,2025-10-16,2025-10-16,2025-10-16,,294,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que proceda à revisão estruturada e abrangente da carreira da Inspeção-Geral da Educação e Ciência ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49354e5459775a5455354c575a6b4e4745744e446c6b5a4330344f546b344c5455324d544d78596a45784d6a6b325953356b62324e34&fich=29560e59-fd4a-49dd-8998-56131b11296a.docx&Inline=true,315591,,,,,6962,Susana Correia,PS,Aveiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
EnvioàComissãoparafixaçãodaRedaçãofinal,2025-09-12,2025-09-17,2025-09-17,,2025-09-18,2025-09-19,2025-09-19,2025-10-17,277,R,Projeto de Resolução,XVII,1,2025-06-03,"Pela utilização de Inteligência Artificial para a prevenção e deteção de incêndios florestais no âmbito da execução do Plano «Floresta 2050, Futuro + Verde»",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d7a4d6a63325a6d497a4c5451325a4749744e4445334d5331685a57526a4c544d325a6d557a5a5464684f4445785953356b62324e34&fich=33276fb3-46db-4171-aedc-36fe3e7a811a.docx&Inline=true,315552,,,,,6864,Inês de Sousa Real,PAN,Lisboa,,2025-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Anúncio,2025-08-01,2025-08-27,2025-09-10,2025-08-27,,,,,217,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Diretor do Serviço de Informações de Segurança que proponha, ao Senhor Primeiro-Ministro, a desclassificação de todos os registos, documentos, dossiers e arquivos dos serviços de informações relativos à organização terrorista de extrema-esquerda FP-25, desde a data da sua criação, até à data da amnistia dos crimes cometidos pela mesma",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32493559545a6d4e4463304c5467305a4467744e444d794e6931684e474a694c574a6b5a444a684e5445324f4749314e79356b62324e34&fich=b9a6f474-84d8-4326-a4bb-bdd2a5168b57.docx&Inline=true,315442,,,,,6535,André Ventura,CH,Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Anúncio,2025-08-01,2025-08-27,2025-09-10,2025-08-27,,,,,217,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Diretor do Serviço de Informações de Segurança que proponha, ao Senhor Primeiro-Ministro, a desclassificação de todos os registos, documentos, dossiers e arquivos dos serviços de informações relativos à organização terrorista de extrema-esquerda FP-25, desde a data da sua criação, até à data da amnistia dos crimes cometidos pela mesma",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32493559545a6d4e4463304c5467305a4467744e444d794e6931684e474a694c574a6b5a444a684e5445324f4749314e79356b62324e34&fich=b9a6f474-84d8-4326-a4bb-bdd2a5168b57.docx&Inline=true,315442,,,,,7336,Pedro Pinto,CH,Faro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Anúncio,2025-08-01,2025-08-27,2025-09-10,2025-08-27,,,,,217,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Diretor do Serviço de Informações de Segurança que proponha, ao Senhor Primeiro-Ministro, a desclassificação de todos os registos, documentos, dossiers e arquivos dos serviços de informações relativos à organização terrorista de extrema-esquerda FP-25, desde a data da sua criação, até à data da amnistia dos crimes cometidos pela mesma",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32493559545a6d4e4463304c5467305a4467744e444d794e6931684e474a694c574a6b5a444a684e5445324f4749314e79356b62324e34&fich=b9a6f474-84d8-4326-a4bb-bdd2a5168b57.docx&Inline=true,315442,,,,,7369,Vanessa Barata,CH,Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Anúncio,2025-08-01,2025-08-27,2025-09-10,2025-08-27,,,,,217,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Diretor do Serviço de Informações de Segurança que proponha, ao Senhor Primeiro-Ministro, a desclassificação de todos os registos, documentos, dossiers e arquivos dos serviços de informações relativos à organização terrorista de extrema-esquerda FP-25, desde a data da sua criação, até à data da amnistia dos crimes cometidos pela mesma",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32493559545a6d4e4463304c5467305a4467744e444d794e6931684e474a694c574a6b5a444a684e5445324f4749314e79356b62324e34&fich=b9a6f474-84d8-4326-a4bb-bdd2a5168b57.docx&Inline=true,315442,,,,,6547,Cristina Rodrigues,CH,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
Anúncio,2025-08-01,2025-08-27,2025-09-10,2025-08-27,,,,,217,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Diretor do Serviço de Informações de Segurança que proponha, ao Senhor Primeiro-Ministro, a desclassificação de todos os registos, documentos, dossiers e arquivos dos serviços de informações relativos à organização terrorista de extrema-esquerda FP-25, desde a data da sua criação, até à data da amnistia dos crimes cometidos pela mesma",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32493559545a6d4e4463304c5467305a4467744e444d794e6931684e474a694c574a6b5a444a684e5445324f4749314e79356b62324e34&fich=b9a6f474-84d8-4326-a4bb-bdd2a5168b57.docx&Inline=true,315442,,,,,8551,Idalina Durães,CH,Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l17
