iniNr,id,Tipo,iniTipo,iniDescTipo,iniLeg,iniSel,dataInicioleg,iniTitulo,iniTextoSubst,iniLinkTexto,iniId,iniAutorOutros,iniAnexos,iniEventos,fase,iniAutorOutros_sigla,iniAutorOutros_nome,autor,idComissao,nomeComissao,competenteComissao,resultado,reuniao,ausencias,PSD,CH,PS,CDS-PP,IL,L,PCP,BE,PAN,data,unanime,JPP,tipoReuniao,descricao,iniAutorDeputados,iniAutorGruposParlamentares,peticoes,iniTextoSubstCampo,publicacao,iniciativasOrigem,iniciativasOriginadas,ano,leg
12,139956,I,P,Proposta de Lei,XVII,1,2025-06-03,"Altera o Estatuto dos Benefícios Fiscais, aprovado em anexo ao Decreto-Lei n. º 215/89, de 1 de julho",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c324533596d55775a544e6a4c57466c4e7a49744e446330597930354d446b324c546b314d7a56695a5445305a47497a5a43356b62324e34&fich=a7be0e3c-ae72-474c-9096-9535be14db3d.docx&Inline=true,315354,,,,Votação final global,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",N,Aprovado,25,,A Favor,A Favor,Abstenção,A Favor,A Favor,Contra,Contra,Contra,Abstenção,2025-10-17,,Abstenção,RP,,,,,,,,,2025,l17
321,139917,I,R,Projeto de Resolução,XVII,1,2025-06-03,Deslocação do Presidente da República ao Mónaco,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a55324e545577593245324c5451315a5755744e4455784e7930344e6a646c4c5441774e6d453559324e694e4467774f53356b62324d3d&fich=56550ca6-45ee-4517-867e-006a9ccb4809.doc&Inline=true,315662,,,,Votação Deliberação,R,PAR,PAR,8448,Comissão de Negócios Estrangeiros e Comunidades Portuguesas ,S,Aprovado,25,,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,,,,,,,2025,l17
277,139926,I,J,Projeto de Lei,XVII,1,2025-06-03,"Estabelece o regime de apoio à autonomia, saúde e segurança das pessoas idosas",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32457a5a544e6a4e47566b4c574d334e5441744e4459344e6931684e7a41314c57566a4d32566d595759344e546b335953356b62324e34&fich=a3e3c4ed-c750-4686-a705-ec3efaf8597a.docx&Inline=true,315725,,,,Votação na generalidade,G,Grupos Parlamentares,PS,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Rejeitado,25,,Contra,Abstenção,A Favor,Contra,A Favor,A Favor,A Favor,A Favor,A Favor,2025-10-17,,A Favor,RP,,,PS,,,,,,2025,l17
37,139985,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,9,IL,A Favor,A Favor,A Favor,,Ausência,Ausência,Ausência,,,2025-10-22,unanime,,,,,,,,,,,2025,l17
37,139982,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,9,L,A Favor,A Favor,A Favor,,A Favor,Ausência,,,,2025-10-22,unanime,,,,,,,,,,,2025,l17
180,139969,I,J,Projeto de Lei,XVII,1,2025-06-03,Pela criação de um regime jurídico que preveja a possibilidade de criação de Centros de Refúgio Animal de animais de espécies pecuárias (CRAEP),NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a5a6c4d4749304d5752684c5451324f4441744e4451334d5331684d6a5a6a4c575a6c4f44526959574a694e6a646c4d53356b62324e34&fich=6e0b41da-4680-4471-a26c-fe84babb67e1.docx&Inline=true,315532,,,,Baixa comissão distribuição inicial generalidade,G,Grupos Parlamentares,CH,8453,Comissão de Agricultura e Pescas ,S,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,A Favor,,Ausência,2025-10-22,unanime,A Favor,,,,CH,,,,,,2025,l17
37,139974,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,,,,2025-10-22,unanime,,,,,,,,,,,2025,l17
184,139987,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a adoção de medidas de Preservação do Património Classificado em Lagos,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a526d4e7a49784e7a497a4c57466c595463744e44466a595331684e6d55334c544a694d444d794d54417a4e4745335979356b62324e34&fich=4f721723-aea7-41ca-a6e7-2b0321034a7c.docx&Inline=true,315367,,,,Baixa comissão especialidade,G,Grupos Parlamentares,PS,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",N,Aprovado,9,,Abstenção,A Favor,A Favor,,,,,,,2025-10-22,,,,,,PS,,,,,,2025,l17
37,139972,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,15,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,Ausência,,,2025-10-22,unanime,Ausência,,,,,,,,,,2025,l17
37,139970,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,Abstenção,,Ausência,2025-10-22,,A Favor,,,,,,,,,,2025,l17
36,139966,I,J,Projeto de Lei,XVII,1,2025-06-03,Aprova o regime especial de direitos de parentalidade aplicável aos profissionais de saúde,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3251355a5759794e324d794c5445335a6d59744e4449315a4330344f44426c4c5442684f474531597a5933593251334f43356b62324e34&fich=d9ef27c2-17ff-425d-880e-0a8a5c67cd78.docx&Inline=true,315133,,,,Baixa comissão distribuição inicial generalidade,G,Grupos Parlamentares,PAN,8455,Comissão de Saúde ,S,Aprovado,11,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,Ausência,Ausência,,2025-10-22,unanime,,,,,PAN,,,,,,2025,l17
155,139967,I,J,Projeto de Lei,XVII,1,2025-06-03,"Implementa medidas de proteção e socorro animal em situações de emergência, alterando a Lei n.º 27/2006 de 3 de julho e o Decreto-Lei n.º 45/2019 de 1 de abril",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a466d4e7a4669595755354c5451324e5755744e444268597931694d575a6b4c546b334e4463784d544a6c4d4756694e43356b62324e34&fich=1f71bae9-465e-40ac-b1fd-9747112e0eb4.docx&Inline=true,315447,,,,Baixa comissão distribuição inicial generalidade,G,Grupos Parlamentares,CH,8453,Comissão de Agricultura e Pescas ,S,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,A Favor,,Ausência,2025-10-22,unanime,A Favor,,,,CH,,,,,,2025,l17
248,139964,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda a valorização da profissão e a contratação de sapadores florestais
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c3256684e3259784d4446694c574a6a4e4751744e4467304d6931695a4759314c544d344d7a51324e6a6c6c4e4745794e43356b62324d3d&fich=ea7f101b-bc4d-4842-bdf5-3834669e4a24.doc&Inline=true,315488,,,,Baixa comissão especialidade,G,Grupos Parlamentares,L,8453,Comissão de Agricultura e Pescas ,S,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,A Favor,Ausência,,Ausência,2025-10-22,unanime,Ausência,,,,L,,,,,,2025,l17
162,139968,I,J,Projeto de Lei,XVII,1,2025-06-03,"Restabelece o funcionamento do observatório técnico independente para análise, acompanhamento e avaliação dos incêndios florestais e rurais que ocorram no território nacional e torna a sua vigência permanente, alterando a Lei n.º 56/2018, de 20 de agosto ",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a51354f47466a597a63334c5463774d5445744e446732596931694f5459324c54457a596a63334f5441784e6a41784e79356b62324e34&fich=498acc77-7011-486b-b966-13b779016017.docx&Inline=true,315467,,,,Baixa comissão distribuição inicial generalidade,G,Grupos Parlamentares,PAN,8453,Comissão de Agricultura e Pescas ,S,Aprovado,12,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,A Favor,,Ausência,2025-10-22,unanime,A Favor,,,,PAN,,,,,,2025,l17
18,139986,I,P,Proposta de Lei,XVII,1,2025-06-03,Alteração ao código do direito de autor e dos direitos conexos ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a63344e5455794d6a59354c5745304f544d744e44686c596931684e5745354c5449794e54526c4e4749344e7a566b4d79356b62324e34&fich=78552269-a493-48eb-a5a9-2254e4b875d3.docx&Inline=true,315408,,,,Baixa comissão distribuição inicial generalidade,A,Assembleia Legislativa da Região Autónoma dos Açores,Assembleia Legislativa da Região Autónoma dos Açores,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",S,Aprovado,9,IL,A Favor,A Favor,A Favor,,Ausência,Ausência,Ausência,,,2025-10-22,unanime,,,,,,,,,,,2025,l17
136,139988,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo que promova a urgente conservação e requalificação da Igreja de São Sebastião, em Lagos",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4977596a59334d4463314c544a6a4d444d744e446b795a433168595759304c546c6d4e6d55784e6a466b4f5755305979356b62324e34&fich=20b67075-2c03-492d-aaf4-9f6e161d9e4c.docx&Inline=true,315274,,,,Baixa comissão especialidade,G,Grupos Parlamentares,CH,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",N,Aprovado,9,,Abstenção,A Favor,A Favor,,,,,,,2025-10-22,,,,,,CH,,,,,,2025,l17
37,139965,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,11,IL,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,Ausência,Ausência,,2025-10-22,unanime,,,,,,,,,,,2025,l17
37,139975,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,9,PCP,A Favor,A Favor,A Favor,,A Favor,A Favor,Ausência,,Ausência,2025-10-22,,,,,,,,,,,,2025,l17
37,139994,I,P,Proposta de Lei,XVII,1,2025-06-03,Orçamento do Estado para 2026,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a426d4d5463345954426b4c5449795a5755744e4449304d53303559324d344c57566a4d474a6c4e5759354e7a4d334d79356b62324e34&fich=0f178a0d-22ee-4241-9cc8-ec0be5f97373.docx&Inline=true,315671,,,,Baixa comissão distribuição inicial generalidade,V,Governo,Governo,8451,"Comissão de Orçamento, Finanças e Administração Pública ",S,Aprovado,22,IL,A Favor,A Favor,A Favor,A Favor,Ausência,Ausência,Ausência,Ausência,Ausência,2025-10-23,,,,,,,,,,,,2025,l17
237,140017,I,R,Projeto de Resolução,XVII,1,2025-06-03,Pelo fim das desigualdades na contagem do tempo de serviço dos Professores ,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a49304e54466b4d7a4d314c5759334d7a59744e446c685a6930355a6a5a694c5756694d7a41794f47453159324d325a53356b62324d3d&fich=2451d335-f736-49af-9f6b-eb3028a5cc6e.doc&Inline=true,315476,,,,Votação na generalidade,G,Grupos Parlamentares,L,8454,Comissão de Educação e Ciência,S,Aprovado,27,,Contra,A Favor,A Favor,Abstenção,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-28,,A Favor,RP,,,L,,,,,,2025,l17
249,140020,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo da República um novo regime excecional e transitório de equiparação de bombeiros sapadores recrutados noutras carreiras, por via de um aditamento ao Decreto-Lei n.º 86/2019, de 2 de julho",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a4d7a597a41324f5449324c546c694e3259744e474932596930344e4455334c54526a596a466d4d5459794d574a695a69356b62324e34&fich=33c06926-9b7f-4b6b-8457-4cb1f1621bbf.docx&Inline=true,315489,,,,Votação na generalidade,G,Grupos Parlamentares,JPP,8447,"Comissão de Assuntos Constitucionais, Direitos, Liberdades e Garantias ",S,Aprovado,27,,Abstenção,A Favor,Abstenção,Abstenção,Contra,A Favor,Abstenção,A Favor,A Favor,2025-10-28,,A Favor,RP,,,JPP,,,,,,2025,l17
184,140041,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo a adoção de medidas de Preservação do Património Classificado em Lagos,NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a526d4e7a49784e7a497a4c57466c595463744e44466a595331684e6d55334c544a694d444d794d54417a4e4745335979356b62324e34&fich=4f721723-aea7-41ca-a6e7-2b0321034a7c.docx&Inline=true,315367,,,,Votação final global,G,Grupos Parlamentares,PS,8458,"Comissão de Cultura, Comunicação, Juventude e Desporto ",N,Aprovado,27,,A Favor,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,A Favor,2025-10-28,,A Favor,RP,,,PS,,,,,,2025,l17
133,140038,I,R,Projeto de Resolução,XVII,1,2025-06-03,"Recomenda ao Governo da República a operacionalização da plataforma digital do Subsídio Social de Mobilidade, de forma a garantir a aplicação integral do novo modelo vertido no Decreto-Lei n.º 37-A/2025, de 24 de março para os residentes na Região Autónoma da Madeira",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6b334e47466b4e6a526d4c574a694e4445744e4456694d5331685a5463324c5445775a5449324d5445324d4745304f53356b62324e34&fich=974ad64f-bb41-45b1-ae76-10e261160a49.docx&Inline=true,315268,,,,Votação final global,G,Grupos Parlamentares,PSD,8460,"Comissão de Infraestruturas, Mobilidade e Habitação",N,Aprovado,27,,A Favor,A Favor,Abstenção,A Favor,A Favor,A Favor,Abstenção,A Favor,A Favor,2025-10-28,,Abstenção,RP,,,PSD,,,,,,2025,l17
275,140029,I,R,Projeto de Resolução,XVII,1,2025-06-03,Recomenda ao Governo que apoie a participação significativa de Taiwan na Organização da Aviação Civil Internacional (OACI/ICAO),NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c7a6379595751775a6d59304c57566b4d6a59744e4749785a6931685a5751794c575a6a595459795a57457a4d6a46694d79356b62324e34&fich=72ad0ff4-ed26-4b1f-aed2-fca62ea321b3.docx&Inline=true,315542,,,,Votação Deliberação,G,Grupos Parlamentares,IL,8448,Comissão de Negócios Estrangeiros e Comunidades Portuguesas ,S,Rejeitado,27,,Contra,A Favor,Abstenção,Abstenção,A Favor,A Favor,Contra,Contra,A Favor,2025-10-28,,A Favor,RP,,,IL,,,,,,2025,l17
268,140015,I,J,Projeto de Lei,XVII,1,2025-06-03,"Regime de compensação a docentes deslocados (altera o Decreto-Lei n.º 57-A/2024, de 13 de setembro)
",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c325130596a677a4e7a6b784c5459325a6a49744e446c6c4f5330344f574a6a4c544269596a686c4d6a686a4d3251334e53356b62324e34&fich=d4b83791-66f2-49e9-89bc-0bb8e28c3d75.docx&Inline=true,315706,,,,Votação na generalidade,G,Grupos Parlamentares,BE,8454,Comissão de Educação e Ciência,S,Rejeitado,27,,Contra,Abstenção,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-10-28,,A Favor,RP,,,BE,,,,,,2025,l17
262,140022,I,J,Projeto de Lei,XVII,1,2025-06-03,"Cria um regime excecional e transitório de equiparação de bombeiros sapadores recrutados noutras carreiras e assegura a valorização dos bombeiros e os seus direitos, procedendo à alteração de diversos diplomas",NAO,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4a5447566e4c305276593356745a57353062334e4a626d6c6a6157463061585a684c32466b5a6a51794f54526c4c54466b5a5451744e475132596930345a5451344c575a6b4e4459774f57526a4e5749355a53356b62324e34&fich=adf4294e-1de4-4d6b-8e48-fd4609dc5b9e.docx&Inline=true,315694,,,,Votação na generalidade,G,Grupos Parlamentares,PAN,8456,"Comissão de Trabalho, Segurança Social e Inclusão ",S,Rejeitado,27,,Contra,Abstenção,Abstenção,Contra,Contra,A Favor,A Favor,A Favor,A Favor,2025-10-28,,A Favor,RP,,,PAN,,,,,,2025,l17
